Month,Year,State Name,Mean
1,2021,Utah,19.5
2,2021,Utah,15.5
3,2021,Utah,19.1
4,2021,Utah,19.3
5,2021,Utah,21.4
6,2021,Utah,29.2
7,2021,Utah,33.7
8,2021,Utah,41.0
9,2021,Utah,31.5
10,2021,Utah,11.5
11,2021,Utah,16.5
12,2021,Utah,17.6
1,2022,Utah,24.5
2,2022,Utah,17.9
3,2022,Utah,14.5
4,2022,Utah,26.5
5,2022,Utah,21.2
6,2022,Utah,31.3
7,2022,Utah,26.2
8,2022,Utah,21.2
9,2022,Utah,26.5
10,2022,Utah,22.3
11,2022,Utah,16.4
12,2022,Utah,20.5
1,2023,Utah,13.5
2,2023,Utah,24.5
3,2023,Utah,10.0
4,2023,Utah,17.5
5,2023,Utah,20.2
6,2023,Utah,18.7
7,2023,Utah,25.3
8,2023,Utah,18.5
9,2023,Utah,17.3
10,2023,Utah,15.6
11,2023,Utah,19.5
12,2023,Utah,21.2
1,2024,Utah,16.0
2,2024,Utah,9.7
3,2024,Utah,13.3
4,2024,Utah,17.7
5,2024,Utah,15.7
6,2024,Utah,24.5
7,2024,Utah,28.8
8,2024,Utah,22.3
9,2024,Utah,24.9
10,2024,Utah,25.5
11,2024,Utah,12.9
12,2024,Utah,21.8
1,2025,Utah,18.8
2,2025,Utah,17.2
3,2025,Utah,17.3
4,2025,Utah,16.7
5,2025,Utah,21.1
6,2025,Utah,28.6
1,2020,Vermont,6.3
2,2020,Vermont,7.1
3,2020,Vermont,6.7
4,2020,Vermont,4.2
5,2020,Vermont,7.1
6,2020,Vermont,8.8
7,2020,Vermont,11.3
8,2020,Vermont,9.4
9,2020,Vermont,7.1
10,2020,Vermont,5.9
11,2020,Vermont,7.6
12,2020,Vermont,7.5
1,2021,Vermont,4.6
2,2021,Vermont,5.7
3,2021,Vermont,11.9
4,2021,Vermont,7.7
5,2021,Vermont,9.6
6,2021,Vermont,11.9
7,2021,Vermont,9.4
8,2021,Vermont,11.6
9,2021,Vermont,7.3
10,2021,Vermont,6.5
11,2021,Vermont,8.5
12,2021,Vermont,5.3
1,2022,Vermont,8.2
2,2022,Vermont,7.9
3,2022,Vermont,7.6
4,2022,Vermont,5.9
5,2022,Vermont,7.9
6,2022,Vermont,9.8
7,2022,Vermont,8.9
8,2022,Vermont,8.6
9,2022,Vermont,6.2
10,2022,Vermont,5.2
11,2022,Vermont,6.2
12,2022,Vermont,5.0
1,2023,Vermont,4.2
2,2023,Vermont,5.2
3,2023,Vermont,6.8
4,2023,Vermont,4.9
5,2023,Vermont,9.5
6,2023,Vermont,12.4
7,2023,Vermont,16.1
8,2023,Vermont,9.0
9,2023,Vermont,10.7
10,2023,Vermont,8.9
11,2023,Vermont,6.6
12,2023,Vermont,8.1
1,2024,Vermont,4.8
2,2024,Vermont,7.4
3,2024,Vermont,6.3
4,2024,Vermont,5.1
5,2024,Vermont,9.1
6,2024,Vermont,10.5
7,2024,Vermont,12.3
8,2024,Vermont,11.4
9,2024,Vermont,9.4
10,2024,Vermont,7.4
11,2024,Vermont,4.7
12,2024,Vermont,5.7
1,2025,Vermont,6.2
2,2025,Vermont,4.9
3,2025,Vermont,8.6
1,2020,Virginia,6.0
2,2020,Virginia,5.1
3,2020,Virginia,6.9
4,2020,Virginia,6.8
5,2020,Virginia,8.5
6,2020,Virginia,10.6
7,2020,Virginia,12.9
8,2020,Virginia,11.3
9,2020,Virginia,10.8
10,2020,Virginia,8.3
11,2020,Virginia,9.2
12,2020,Virginia,7.6
1,2021,Virginia,11.3
2,2021,Virginia,11.7
3,2021,Virginia,11.3
4,2021,Virginia,13.6
5,2021,Virginia,14.0
6,2021,Virginia,14.5
7,2021,Virginia,20.5
8,2021,Virginia,17.7
9,2021,Virginia,14.7
10,2021,Virginia,12.3
11,2021,Virginia,13.0
12,2021,Virginia,14.5
1,2022,Virginia,12.7
2,2022,Virginia,12.6
3,2022,Virginia,12.5
4,2022,Virginia,11.8
5,2022,Virginia,13.4
6,2022,Virginia,15.1
7,2022,Virginia,14.8
8,2022,Virginia,12.9
9,2022,Virginia,12.5
10,2022,Virginia,12.3
11,2022,Virginia,12.2
12,2022,Virginia,12.0
1,2023,Virginia,10.6
2,2023,Virginia,12.6
3,2023,Virginia,12.2
4,2023,Virginia,15.5
5,2023,Virginia,15.8
6,2023,Virginia,29.9
7,2023,Virginia,18.6
8,2023,Virginia,15.6
9,2023,Virginia,12.4
10,2023,Virginia,12.0
11,2023,Virginia,14.0
12,2023,Virginia,11.5
1,2024,Virginia,9.8
2,2024,Virginia,12.2
3,2024,Virginia,10.6
4,2024,Virginia,13.2
5,2024,Virginia,12.8
6,2024,Virginia,15.4
7,2024,Virginia,14.8
8,2024,Virginia,17.8
9,2024,Virginia,13.3
10,2024,Virginia,15.6
11,2024,Virginia,11.1
12,2024,Virginia,12.1
1,2025,Virginia,11.3
2,2025,Virginia,10.8
3,2025,Virginia,12.6
4,2025,Virginia,13.6
5,2025,Virginia,11.8
6,2025,Virginia,17.4
1,2020,Washington,11.7
2,2020,Washington,23.2
3,2020,Washington,18.5
4,2020,Washington,18.3
5,2020,Washington,13.6
6,2020,Washington,13.9
7,2020,Washington,21.0
8,2020,Washington,24.7
9,2020,Washington,118.9
10,2020,Washington,29.5
11,2020,Washington,16.3
12,2020,Washington,13.7
1,2021,Washington,16.2
2,2021,Washington,15.2
3,2021,Washington,25.0
4,2021,Washington,21.1
5,2021,Washington,18.6
6,2021,Washington,19.7
7,2021,Washington,31.0
8,2021,Washington,47.0
9,2021,Washington,27.7
10,2021,Washington,13.9
11,2021,Washington,10.4
12,2021,Washington,9.5
1,2022,Washington,12.4
2,2022,Washington,19.7
3,2022,Washington,15.3
4,2022,Washington,11.1
5,2022,Washington,8.2
6,2022,Washington,11.7
7,2022,Washington,17.8
8,2022,Washington,27.9
9,2022,Washington,37.3
10,2022,Washington,28.2
11,2022,Washington,17.1
12,2022,Washington,9.6
1,2023,Washington,13.8
2,2023,Washington,21.8
3,2023,Washington,14.3
4,2023,Washington,10.4
5,2023,Washington,19.4
6,2023,Washington,18.6
7,2023,Washington,22.7
8,2023,Washington,40.7
9,2023,Washington,18.3
10,2023,Washington,16.7
11,2023,Washington,15.0
12,2023,Washington,9.6
1,2024,Washington,10.3
2,2024,Washington,11.3
3,2024,Washington,12.4
4,2024,Washington,14.0
5,2024,Washington,13.2
6,2024,Washington,15.0
7,2024,Washington,23.7
8,2024,Washington,22.1
9,2024,Washington,23.0
10,2024,Washington,16.9
11,2024,Washington,12.1
12,2024,Washington,10.3
1,2025,Washington,16.9
2,2025,Washington,12.8
3,2025,Washington,11.3
1,2020,West Virginia,12.2
2,2020,West Virginia,11.1
3,2020,West Virginia,12.6
4,2020,West Virginia,11.5
5,2020,West Virginia,12.9
6,2020,West Virginia,14.9
7,2020,West Virginia,16.5
8,2020,West Virginia,13.8
9,2020,West Virginia,14.4
10,2020,West Virginia,13.1
11,2020,West Virginia,15.0
12,2020,West Virginia,10.2
1,2021,West Virginia,9.5
2,2021,West Virginia,11.1
3,2021,West Virginia,15.1
4,2021,West Virginia,16.6
5,2021,West Virginia,15.0
6,2021,West Virginia,17.6
7,2021,West Virginia,20.0
8,2021,West Virginia,20.9
9,2021,West Virginia,17.0
10,2021,West Virginia,14.7
11,2021,West Virginia,15.1
12,2021,West Virginia,15.0
1,2022,West Virginia,13.9
2,2022,West Virginia,14.2
3,2022,West Virginia,15.2
4,2022,West Virginia,13.6
5,2022,West Virginia,15.5
6,2022,West Virginia,21.4
7,2022,West Virginia,18.4
8,2022,West Virginia,16.0
9,2022,West Virginia,14.5
10,2022,West Virginia,16.8
11,2022,West Virginia,13.7
12,2022,West Virginia,13.1
1,2023,West Virginia,11.8
2,2023,West Virginia,16.0
3,2023,West Virginia,12.6
4,2023,West Virginia,18.6
5,2023,West Virginia,20.5
6,2023,West Virginia,40.4
7,2023,West Virginia,22.8
8,2023,West Virginia,19.5
9,2023,West Virginia,13.5
10,2023,West Virginia,14.3
11,2023,West Virginia,17.2
12,2023,West Virginia,12.0
1,2024,West Virginia,9.9
2,2024,West Virginia,14.7
3,2024,West Virginia,11.0
4,2024,West Virginia,12.2
5,2024,West Virginia,15.2
6,2024,West Virginia,17.4
7,2024,West Virginia,15.1
8,2024,West Virginia,16.8
9,2024,West Virginia,12.8
10,2024,West Virginia,16.3
11,2024,West Virginia,10.0
12,2024,West Virginia,11.3
1,2025,West Virginia,12.8
2,2025,West Virginia,12.1
3,2025,West Virginia,14.9
1,2020,Wisconsin,13.4
2,2020,Wisconsin,13.4
3,2020,Wisconsin,12.3
4,2020,Wisconsin,13.3
5,2020,Wisconsin,11.6
6,2020,Wisconsin,15.9
7,2020,Wisconsin,15.4
8,2020,Wisconsin,15.5
9,2020,Wisconsin,15.5
10,2020,Wisconsin,16.4
11,2020,Wisconsin,18.4
12,2020,Wisconsin,15.3
1,2021,Wisconsin,16.2
2,2021,Wisconsin,20.9
3,2021,Wisconsin,16.4
4,2021,Wisconsin,16.9
5,2021,Wisconsin,14.5
6,2021,Wisconsin,16.2
7,2021,Wisconsin,21.5
8,2021,Wisconsin,20.5
9,2021,Wisconsin,15.7
10,2021,Wisconsin,14.7
11,2021,Wisconsin,14.7
12,2021,Wisconsin,16.2
1,2022,Wisconsin,19.0
2,2022,Wisconsin,18.9
3,2022,Wisconsin,11.9
4,2022,Wisconsin,11.6
5,2022,Wisconsin,15.7
6,2022,Wisconsin,18.3
7,2022,Wisconsin,14.4
8,2022,Wisconsin,14.3
9,2022,Wisconsin,14.0
10,2022,Wisconsin,21.1
11,2022,Wisconsin,16.8
12,2022,Wisconsin,14.2
1,2023,Wisconsin,14.4
2,2023,Wisconsin,13.9
3,2023,Wisconsin,11.7
4,2023,Wisconsin,15.0
5,2023,Wisconsin,18.9
6,2023,Wisconsin,47.7
7,2023,Wisconsin,20.7
8,2023,Wisconsin,19.7
9,2023,Wisconsin,15.3
10,2023,Wisconsin,12.4
11,2023,Wisconsin,15.6
12,2023,Wisconsin,12.4
1,2024,Wisconsin,12.5
2,2024,Wisconsin,13.0
3,2024,Wisconsin,10.6
4,2024,Wisconsin,12.3
5,2024,Wisconsin,13.1
6,2024,Wisconsin,12.3
7,2024,Wisconsin,13.5
8,2024,Wisconsin,14.5
9,2024,Wisconsin,15.3
10,2024,Wisconsin,21.1
11,2024,Wisconsin,9.4
12,2024,Wisconsin,13.6
1,2025,Wisconsin,14.2
2,2025,Wisconsin,15.3
3,2025,Wisconsin,12.9
1,2020,Wyoming,10.6
2,2020,Wyoming,10.0
3,2020,Wyoming,9.4
4,2020,Wyoming,12.1
5,2020,Wyoming,13.2
6,2020,Wyoming,16.8
7,2020,Wyoming,19.7
8,2020,Wyoming,29.2
9,2020,Wyoming,29.4
10,2020,Wyoming,21.9
11,2020,Wyoming,14.8
12,2020,Wyoming,11.5
1,2021,Wyoming,10.9
2,2021,Wyoming,12.3
3,2021,Wyoming,13.6
4,2021,Wyoming,13.8
5,2021,Wyoming,11.5
6,2021,Wyoming,23.3
7,2021,Wyoming,27.8
8,2021,Wyoming,36.5
9,2021,Wyoming,27.5
10,2021,Wyoming,11.5
11,2021,Wyoming,12.6
12,2021,Wyoming,15.1
1,2022,Wyoming,13.2
2,2022,Wyoming,14.2
3,2022,Wyoming,12.7
4,2022,Wyoming,19.5
5,2022,Wyoming,14.0
6,2022,Wyoming,18.8
7,2022,Wyoming,21.7
8,2022,Wyoming,19.6
9,2022,Wyoming,24.4
10,2022,Wyoming,16.7
11,2022,Wyoming,12.6
12,2022,Wyoming,12.9
1,2023,Wyoming,7.8
2,2023,Wyoming,12.4
3,2023,Wyoming,10.1
4,2023,Wyoming,14.6
5,2023,Wyoming,18.7
6,2023,Wyoming,12.4
7,2023,Wyoming,21.3
8,2023,Wyoming,19.8
9,2023,Wyoming,17.7
10,2023,Wyoming,12.0
11,2023,Wyoming,13.3
12,2023,Wyoming,10.7
1,2024,Wyoming,10.8
2,2024,Wyoming,8.7
3,2024,Wyoming,10.2
4,2024,Wyoming,13.5
5,2024,Wyoming,11.4
6,2024,Wyoming,19.3
7,2024,Wyoming,26.6
8,2024,Wyoming,22.4
9,2024,Wyoming,26.7
10,2024,Wyoming,24.4
11,2024,Wyoming,9.6
12,2024,Wyoming,11.5
1,2025,Wyoming,10.6
2,2025,Wyoming,11.9
3,2025,Wyoming,12.2
4,2025,Wyoming,14.4
5,2025,Wyoming,10.7
6,2025,Wyoming,15.0
